x_by_lambda_0 z_by_lambda_0 rel_err_db rel_time
1.420830832534e+00 4.075392965872e-01 -2.585109453286e+02 5.220927246e+00
1.420830832534e+00 4.763938010401e-01 -2.742299842109e+02 5.258288821e+00
1.420830832534e+00 5.568813990945e-01 -2.633385070104e+02 5.166444105e+00
1.420830832534e+00 6.509675230458e-01 -2.844453467387e+02 5.119590637e+00
1.420830832534e+00 7.609496685460e-01 -2.980190440394e+02 5.098971977e+00
1.420830832534e+00 8.895134973108e-01 -3.041369698267e+02 5.071801016e+00
1.420830832534e+00 1.039798418481e+00 -3.013461516076e+02 5.033649549e+00
1.420830832534e+00 1.215474250076e+00 -2.995691899530e+02 4.896994376e+00
1.420830832534e+00 1.420830832534e+00 -3.028303721843e+02 4.860785826e+00
1.420830832534e+00 1.660882782628e+00 -2.967400625847e+02 4.861145467e+00
1.420830832534e+00 1.941491945744e+00 -3.145397102461e+02 4.743635861e+00
1.420830832534e+00 2.269510536695e+00 -2.999553777591e+02 4.720258011e+00
1.420830832534e+00 2.652948464432e+00 -3.034954114871e+02 4.689487920e+00
1.420830832534e+00 3.101168926575e+00 -2.967649058296e+02 5.039891867e+00
1.420830832534e+00 3.625117049989e+00 -2.936741907623e+02 4.654253544e+00
1.420830832534e+00 4.237587160604e+00 -2.913067459096e+02 4.658065665e+00
1.420830832534e+00 4.953535208959e+00 -2.603448335201e+02 5.373652218e+00
1.420830832534e+00 5.790443980602e+00 -2.952542341037e+02 5.256776543e+00
1.420830832534e+00 6.768750009459e+00 -2.921120053311e+02 5.265132481e+00
1.420830832534e+00 7.912342618981e+00 -2.907767424021e+02 5.150743259e+00
1.420830832534e+00 9.249147277217e+00 -2.832350888768e+02 5.158028421e+00
1.420830832534e+00 1.081180751077e+01 -2.800773921000e+02 5.195114930e+00
1.420830832534e+00 1.263848202934e+01 -2.925084042334e+02 6.213552853e+00
1.420830832534e+00 1.477377652599e+01 -2.866560910471e+02 6.195183211e+00
1.420830832534e+00 1.726983290659e+01 -2.974861053720e+02 6.254301341e+00
1.420830832534e+00 2.018760254679e+01 -2.787063298926e+02 6.144515295e+00
1.420830832534e+00 2.359833466782e+01 -2.921089864556e+02 6.121336081e+00
1.420830832534e+00 2.758531617629e+01 -2.988491179565e+02 6.165267027e+00
1.420830832534e+00 3.224590545296e+01 -2.823224765009e+02 6.130656107e+00
1.420830832534e+00 3.769390975388e+01 -2.240232586659e+02 3.612501397e+00
1.420830832534e+00 4.406236427774e+01 -2.536934578053e+02 3.614909093e+00
1.420830832534e+00 5.150678076168e+01 -2.795532402227e+02 3.590441843e+00
1.420830832534e+00 6.020894493336e+01 -2.654633106589e+02 3.559291549e+00
1.420830832534e+00 7.038135554932e+01 -2.764548744164e+02 3.659652820e+00
1.420830832534e+00 8.227241341700e+01 -2.706977862760e+02 3.615854557e+00
1.420830832534e+00 9.617248711153e+01 -2.796813678159e+02 4.268321534e+00
1.420830832534e+00 1.124210035062e+02 -2.657292552097e+02 4.389536183e+00
1.420830832534e+00 1.314147362612e+02 -2.703758098699e+02 4.511313766e+00
1.420830832534e+00 1.536174946672e+02 -2.668619553678e+02 4.332402482e+00
1.420830832534e+00 1.795714494372e+02 -2.597378571443e+02 4.400635405e+00
1.420830832534e+00 2.099103720109e+02 -2.617773900231e+02 3.266012769e+00
1.420830832534e+00 2.453751106640e+02 -2.756061634741e+02 3.251588707e+00
1.420830832534e+00 2.868316813342e+02 -2.820327699050e+02 3.237078905e+00
1.420830832534e+00 3.352924149250e+02 -2.573362592416e+02 3.978040541e+00
1.420830832534e+00 3.919406774847e+02 -2.640330242405e+02 3.946993057e+00
1.420830832534e+00 4.581597669054e+02 -2.555991691681e+02 3.961809349e+00
1.420830832534e+00 5.355666917707e+02 -2.602704495108e+02 3.948898729e+00
1.420830832534e+00 6.260516572015e+02 -2.523698271629e+02 3.965561723e+00
1.420830832534e+00 7.318242219076e+02 -2.593471299864e+02 3.345522989e+00
1.420830832534e+00 8.554672535566e+02 -2.557100453072e+02 3.957333424e+00
1.420830832534e+00 1.000000000000e+03 -2.504143987302e+02 3.927994140e+00

1.660882782628e+00 1.000000000000e-01 -2.215063319056e+02 5.524768697e+00
1.660882782628e+00 1.168951816499e-01 -2.248077262261e+02 5.567849616e+00
1.660882782628e+00 1.366448349295e-01 -2.287012299550e+02 5.578258653e+00
1.660882782628e+00 1.597312280060e-01 -2.332962526491e+02 5.574208711e+00
1.660882782628e+00 1.867181091292e-01 -2.387312757246e+02 5.564202380e+00
1.660882782628e+00 2.182644728397e-01 -2.451393304864e+02 5.570026475e+00
1.660882782628e+00 2.551406520031e-01 -2.527390039255e+02 5.554292651e+00
1.660882782628e+00 2.982471286217e-01 -2.618377922582e+02 5.589959605e+00
1.660882782628e+00 3.486365227678e-01 -2.465972327474e+02 5.450880442e+00
1.660882782628e+00 4.075392965872e-01 -2.586312670010e+02 5.446543408e+00
1.660882782628e+00 4.763938010401e-01 -2.726163826139e+02 5.483903819e+00
1.660882782628e+00 5.568813990945e-01 -2.614791565184e+02 5.328093769e+00
1.660882782628e+00 6.509675230458e-01 -2.802535127261e+02 5.335424322e+00
1.660882782628e+00 7.609496685460e-01 -3.025851082435e+02 5.288248069e+00
1.660882782628e+00 8.895134973108e-01 -3.030082319871e+02 5.170715962e+00
1.660882782628e+00 1.039798418481e+00 -3.076298048175e+02 5.188645266e+00
1.660882782628e+00 1.215474250076e+00 -2.982763640652e+02 5.162875625e+00
1.660882782628e+00 1.420830832534e+00 -2.958116068812e+02 5.034847965e+00
1.660882782628e+00 1.660882782628e+00 -2.975879958884e+02 5.082371445e+00
1.660882782628e+00 1.941491945744e+00 -2.940500538282e+02 5.090836013e+00
1.660882782628e+00 2.269510536695e+00 -2.914914435297e+02 4.931656119e+00
1.660882782628e+00 2.652948464432e+00 -3.022543254046e+02 4.887384542e+00
1.660882782628e+00 3.101168926575e+00 -2.999673223433e+02 4.952618515e+00
1.660882782628e+00 3.625117049989e+00 -2.965759565478e+02 5.859322043e+00
1.660882782628e+00 4.237587160604e+00 -2.615221456685e+02 5.639185853e+00
1.660882782628e+00 4.953535208959e+00 -3.087732121864e+02 5.448356746e+00
1.660882782628e+00 5.790443980602e+00 -3.110882211163e+02 5.517120402e+00
1.660882782628e+00 6.768750009459e+00 -2.940942574609e+02 5.271023306e+00
1.660882782628e+00 7.912342618981e+00 -2.900323427522e+02 5.301240937e+00
1.660882782628e+00 9.249147277217e+00 -2.878126916718e+02 7.595097782e+00
1.660882782628e+00 1.081180751077e+01 -2.789443134088e+02 7.653287905e+00
1.660882782628e+00 1.263848202934e+01 -3.003456834845e+02 7.639306121e+00
1.660882782628e+00 1.477377652599e+01 -2.796432625193e+02 7.666122096e+00
1.660882782628e+00 1.726983290659e+01 -2.820228614897e+02 7.671371619e+00
1.660882782628e+00 2.018760254679e+01 -2.949208203784e+02 7.601412649e+00
1.660882782628e+00 2.359833466782e+01 -2.795935766214e+02 8.714005993e+00
1.660882782628e+00 2.758531617629e+01 -2.784025611575e+02 8.779113878e+00
1.660882782628e+00 3.224590545296e+01 -2.687916146142e+02 8.745721548e+00
1.660882782628e+00 3.769390975388e+01 -2.158428116317e+02 4.943785382e+00
1.660882782628e+00 4.406236427774e+01 -2.452469243560e+02 4.973546770e+00
1.660882782628e+00 5.150678076168e+01 -2.705222992108e+02 6.049318970e+00
1.660882782628e+00 6.020894493336e+01 -2.698893153574e+02 6.023152444e+00
1.660882782628e+00 7.038135554932e+01 -2.693192790147e+02 6.740072425e+00
1.660882782628e+00 8.227241341700e+01 -2.598489026882e+02 5.675025450e+00
1.660882782628e+00 9.617248711153e+01 -2.605576480767e+02 5.627477529e+00
1.660882782628e+00 1.124210035062e+02 -2.677500585668e+02 5.747651274e+00
1.660882782628e+00 1.314147362612e+02 -2.669697575677e+02 5.624064622e+00
1.660882782628e+00 1.536174946672e+02 -2.693784085154e+02 5.622933323e+00
1.660882782628e+00 1.795714494372e+02 -2.695378674887e+02 6.372249733e+00
1.660882782628e+00 2.099103720109e+02 -2.580152616029e+02 5.380412078e+00
1.660882782628e+00 2.453751106640e+02 -2.566236647765e+02 4.281457560e+00
1.660882782628e+00 2.868316813342e+02 -2.549655530322e+02 4.359778675e+00
1.660882782628e+00 3.352924149250e+02 -2.523525101904e+02 4.827428025e+00
1.660882782628e+00 3.919406774847e+02 -2.511703900570e+02 4.345088859e+00
1.660882782628e+00 4.581597669054e+02 -2.590147769882e+02 4.192380958e+00
1.660882782628e+00 5.355666917707e+02 -2.573468896819e+02 4.461081143e+00
1.660882782628e+00 6.260516572015e+02 -2.444666457386e+02 4.256564715e+00
1.660882782628e+00 7.318242219076e+02 -2.590618603431e+02 4.226057276e+00
1.660882782628e+00 8.554672535566e+02 -2.722756816448e+02 4.238044156e+00
1.660882782628e+00 1.000000000000e+03 -2.447624677225e+02 5.015203867e+00

1.941491945744e+00 1.000000000000e-01 -2.188165886257e+02 5.792609157e+00
1.941491945744e+00 1.168951816499e-01 -2.217858110209e+02 5.699290960e+00
1.941491945744e+00 1.366448349295e-01 -2.252845510361e+02 5.713720065e+00
1.941491945744e+00 1.597312280060e-01 -2.294105419962e+02 5.681095901e+00
1.941491945744e+00 1.867181091292e-01 -2.342790176637e+02 5.704938919e+00
1.941491945744e+00 2.182644728397e-01 -2.400433590689e+02 5.776763212e+00
1.941491945744e+00 2.551406520031e-01 -2.468612707394e+02 5.717188451e+00
1.941491945744e+00 2.982471286217e-01 -2.314810981424e+02 5.605207312e+00
1.941491945744e+00 3.486365227678e-01 -2.405021200227e+02 5.532153953e+00
1.941491945744e+00 4.075392965872e-01 -2.512637830086e+02 5.596849045e+00
1.941491945744e+00 4.763938010401e-01 -2.641307331565e+02 5.559115026e+00
1.941491945744e+00 5.568813990945e-01 -2.533171258065e+02 5.451492647e+00
1.941491945744e+00 6.509675230458e-01 -2.708784177618e+02 5.534150796e+00
1.941491945744e+00 7.609496685460e-01 -2.634768552562e+02 5.320401634e+00
1.941491945744e+00 8.895134973108e-01 -2.892766931203e+02 5.319540745e+00
1.941491945744e+00 1.039798418481e+00 -2.893296794564e+02 5.174611494e+00
1.941491945744e+00 1.215474250076e+00 -3.053047724840e+02 5.173865054e+00
1.941491945744e+00 1.420830832534e+00 -2.968755817749e+02 5.040794268e+00
1.941491945744e+00 1.660882782628e+00 -2.915807787162e+02 5.057262893e+00
1.941491945744e+00 1.941491945744e+00 -2.978319947829e+02 5.140636833e+00
1.941491945744e+00 2.269510536695e+00 -2.951773658901e+02 4.955896023e+00
1.941491945744e+00 2.652948464432e+00 -2.945029030461e+02 4.959151805e+00
1.941491945744e+00 3.101168926575e+00 -2.972062346271e+02 6.172471105e+00
1.941491945744e+00 3.625117049989e+00 -3.073307257681e+02 6.214222476e+00
1.941491945744e+00 4.237587160604e+00 -2.901028868662e+02 6.097495003e+00
1.941491945744e+00 4.953535208959e+00 -2.942616205864e+02 7.006470052e+00
1.941491945744e+00 5.790443980602e+00 -2.508565418409e+02 6.940759662e+00
1.941491945744e+00 6.768750009459e+00 -2.841441416483e+02 6.719562394e+00
1.941491945744e+00 7.912342618981e+00 -3.069553925639e+02 6.712316028e+00
1.941491945744e+00 9.249147277217e+00 -2.877685412693e+02 6.727983898e+00
1.941491945744e+00 1.081180751077e+01 -2.789886989165e+02 6.599299417e+00
1.941491945744e+00 1.263848202934e+01 -2.922750620035e+02 6.632841888e+00
1.941491945744e+00 1.477377652599e+01 -2.797134936045e+02 7.738775466e+00
1.941491945744e+00 1.726983290659e+01 -2.829992002512e+02 7.670118499e+00
1.941491945744e+00 2.018760254679e+01 -2.962811565487e+02 8.884083756e+00
1.941491945744e+00 2.359833466782e+01 -2.813279958482e+02 8.892218944e+00
1.941491945744e+00 2.758531617629e+01 -2.728369402717e+02 7.608046810e+00
1.941491945744e+00 3.224590545296e+01 -2.733161056635e+02 7.660829123e+00
1.941491945744e+00 3.769390975388e+01 -2.868536329103e+02 8.784824299e+00
1.941491945744e+00 4.406236427774e+01 -2.681188862962e+02 8.695293393e+00
1.941491945744e+00 5.150678076168e+01 -1.906418620646e+02 4.952946343e+00
1.941491945744e+00 6.020894493336e+01 -2.169834730436e+02 4.976191899e+00
1.941491945744e+00 7.038135554932e+01 -2.502214267422e+02 4.991523405e+00
1.941491945744e+00 8.227241341700e+01 -2.775189290666e+02 6.077112224e+00
1.941491945744e+00 9.617248711153e+01 -2.598694612447e+02 6.767636780e+00
1.941491945744e+00 1.124210035062e+02 -2.612830733068e+02 5.623715844e+00
1.941491945744e+00 1.314147362612e+02 -2.719797238739e+02 5.635426495e+00
1.941491945744e+00 1.536174946672e+02 -2.704488997463e+02 5.609277815e+00
1.941491945744e+00 1.795714494372e+02 -2.593035167940e+02 5.596935561e+00
1.941491945744e+00 2.099103720109e+02 -2.628411015175e+02 5.667233609e+00
1.941491945744e+00 2.453751106640e+02 -2.732188543423e+02 6.348577031e+00
1.941491945744e+00 2.868316813342e+02 -2.594799524460e+02 5.285187820e+00
1.941491945744e+00 3.352924149250e+02 -2.545783092727e+02 4.217035981e+00
1.941491945744e+00 3.919406774847e+02 -2.591233352904e+02 4.161452967e+00
1.941491945744e+00 4.581597669054e+02 -2.510535614197e+02 4.190324368e+00
1.941491945744e+00 5.355666917707e+02 -2.653534698654e+02 4.214950294e+00
1.941491945744e+00 6.260516572015e+02 -2.508025121347e+02 4.166468935e+00
1.941491945744e+00 7.318242219076e+02 -2.431248585573e+02 4.197980810e+00
1.941491945744e+00 8.554672535566e+02 -2.484820633129e+02 4.260862177e+00
1.941491945744e+00 1.000000000000e+03 -2.537912382546e+02 4.230641054e+00

2.269510536695e+00 1.000000000000e-01 -2.196461883287e+02 7.110293114e+00
2.269510536695e+00 1.168951816499e-01 -2.223255431413e+02 7.137569600e+00
2.269510536695e+00 1.366448349295e-01 -2.254815345233e+02 7.175294308e+00
2.269510536695e+00 1.597312280060e-01 -2.292029397839e+02 7.159919350e+00
2.269510536695e+00 1.867181091292e-01 -2.335944696993e+02 7.272471570e+00
2.269510536695e+00 2.182644728397e-01 -2.387760119294e+02 7.186880036e+00
2.269510536695e+00 2.551406520031e-01 -2.449228757833e+02 7.156132835e+00
2.269510536695e+00 2.982471286217e-01 -2.296178110650e+02 7.044333651e+00
2.269510536695e+00 3.486365227678e-01 -2.377424239258e+02 7.037403087e+00
2.269510536695e+00 4.075392965872e-01 -2.474538439944e+02 7.100734103e+00
2.269510536695e+00 4.763938010401e-01 -2.589139313989e+02 7.012635166e+00
2.269510536695e+00 5.568813990945e-01 -2.477699001575e+02 6.895880923e+00
2.269510536695e+00 6.509675230458e-01 -2.634477073105e+02 6.926736365e+00
2.269510536695e+00 7.609496685460e-01 -2.822895145940e+02 6.959642190e+00
2.269510536695e+00 8.895134973108e-01 -2.770077147692e+02 6.805240444e+00
2.269510536695e+00 1.039798418481e+00 -2.983283207560e+02 6.883219764e+00
2.269510536695e+00 1.215474250076e+00 -2.926607968304e+02 6.708279277e+00
2.269510536695e+00 1.420830832534e+00 -2.950854576716e+02 6.727289833e+00
2.269510536695e+00 1.660882782628e+00 -2.982144815619e+02 6.534520137e+00
2.269510536695e+00 1.941491945744e+00 -2.933107648015e+02 6.545175918e+00
2.269510536695e+00 2.269510536695e+00 -3.026660038433e+02 6.602426784e+00
2.269510536695e+00 2.652948464432e+00 -3.008804777754e+02 6.448824241e+00
2.269510536695e+00 3.101168926575e+00 -2.873884041500e+02 6.424426048e+00
2.269510536695e+00 3.625117049989e+00 -3.105115611279e+02 6.450158056e+00
2.269510536695e+00 4.237587160604e+00 -3.103983850493e+02 7.390183305e+00
2.269510536695e+00 4.953535208959e+00 -3.109071467224e+02 7.235641504e+00
2.269510536695e+00 5.790443980602e+00 -2.742724597818e+02 7.153562583e+00
2.269510536695e+00 6.768750009459e+00 -2.954308303221e+02 7.002705263e+00
2.269510536695e+00 7.912342618981e+00 -2.878072239137e+02 6.953571351e+00
2.269510536695e+00 9.249147277217e+00 -2.831501595401e+02 6.771173059e+00
2.269510536695e+00 1.081180751077e+01 -2.892240396246e+02 8.012011322e+00
2.269510536695e+00 1.263848202934e+01 -2.782951656601e+02 8.016925257e+00
2.269510536695e+00 1.477377652599e+01 -3.077048825974e+02 9.282835991e+00
2.269510536695e+00 1.726983290659e+01 -2.833547406739e+02 9.210333539e+00
2.269510536695e+00 2.018760254679e+01 -2.820993807614e+02 9.225077282e+00
2.269510536695e+00 2.359833466782e+01 -3.117601975221e+02 9.230999919e+00
2.269510536695e+00 2.758531617629e+01 -2.733646325300e+02 1.045832467e+01
2.269510536695e+00 3.224590545296e+01 -2.712505095996e+02 9.105887022e+00
2.269510536695e+00 3.769390975388e+01 -2.736094876171e+02 9.064058834e+00
2.269510536695e+00 4.406236427774e+01 -2.761320923606e+02 9.124184891e+00
2.269510536695e+00 5.150678076168e+01 -2.672692926833e+02 9.122775422e+00
2.269510536695e+00 6.020894493336e+01 -1.938209493429e+02 6.275599713e+00
2.269510536695e+00 7.038135554932e+01 -2.237202495027e+02 6.253409415e+00
2.269510536695e+00 8.227241341700e+01 -2.538792913017e+02 7.062036773e+00
2.269510536695e+00 9.617248711153e+01 -2.708354162290e+02 6.985388940e+00
2.269510536695e+00 1.124210035062e+02 -2.707538567147e+02 7.090616038e+00
2.269510536695e+00 1.314147362612e+02 -2.668094832142e+02 5.857855544e+00
2.269510536695e+00 1.536174946672e+02 -2.644710638029e+02 5.936382668e+00
2.269510536695e+00 1.795714494372e+02 -2.775796265162e+02 5.830515820e+00
2.269510536695e+00 2.099103720109e+02 -2.591032239052e+02 6.604346423e+00
2.269510536695e+00 2.453751106640e+02 -2.532698479068e+02 6.604816633e+00
2.269510536695e+00 2.868316813342e+02 -2.607457293455e+02 6.642998361e+00
2.269510536695e+00 3.352924149250e+02 -2.636178583260e+02 6.697135051e+00
2.269510536695e+00 3.919406774847e+02 -2.386896811573e+02 4.375126088e+00
2.269510536695e+00 4.581597669054e+02 -2.490911957266e+02 4.417099374e+00
2.269510536695e+00 5.355666917707e+02 -2.485809233443e+02 4.399969273e+00
2.269510536695e+00 6.260516572015e+02 -2.868771633083e+02 4.346909955e+00
2.269510536695e+00 7.318242219076e+02 -2.467527903607e+02 4.396713103e+00
2.269510536695e+00 8.554672535566e+02 -2.487607708558e+02 4.369733020e+00
2.269510536695e+00 1.000000000000e+03 -2.479654898068e+02 4.438724798e+00

2.652948464432e+00 1.000000000000e-01 -2.169722369156e+02 7.358424298e+00
2.652948464432e+00 1.168951816499e-01 -2.193714995957e+02 7.377428646e+00
2.652948464432e+00 1.366448349295e-01 -2.221918308540e+02 7.322576553e+00
2.652948464432e+00 1.597312280060e-01 -2.255235842457e+02 7.336192100e+00
2.652948464432e+00 1.867181091292e-01 -2.294396091578e+02 7.368668838e+00
2.652948464432e+00 2.182644728397e-01 -2.340731536965e+02 7.363820857e+00
2.652948464432e+00 2.551406520031e-01 -2.395456896214e+02 7.311007508e+00
2.652948464432e+00 2.982471286217e-01 -2.461105442659e+02 7.353030454e+00
2.652948464432e+00 3.486365227678e-01 -2.317334146114e+02 7.258671740e+00
2.652948464432e+00 4.075392965872e-01 -2.403572516638e+02 7.267390036e+00
2.652948464432e+00 4.763938010401e-01 -2.506273456193e+02 7.293265590e+00
2.652948464432e+00 5.568813990945e-01 -2.630963194145e+02 7.227207973e+00
2.652948464432e+00 6.509675230458e-01 -2.531653368081e+02 7.173725776e+00
2.652948464432e+00 7.609496685460e-01 -2.702235251983e+02 7.117191865e+00
2.652948464432e+00 8.895134973108e-01 -2.893361800262e+02 7.113192746e+00
2.652948464432e+00 1.039798418481e+00 -2.871704183227e+02 7.039804963e+00
2.652948464432e+00 1.215474250076e+00 -3.033205755793e+02 7.013849877e+00
2.652948464432e+00 1.420830832534e+00 -2.973692429622e+02 6.854835644e+00
2.652948464432e+00 1.660882782628e+00 -2.953523646043e+02 6.807125942e+00
2.652948464432e+00 1.941491945744e+00 -2.932357120763e+02 6.752528352e+00
2.652948464432e+00 2.269510536695e+00 -2.999135933707e+02 6.769248377e+00
2.652948464432e+00 2.652948464432e+00 -2.910495796348e+02 6.813264674e+00
2.652948464432e+00 3.101168926575e+00 -2.957914850960e+02 7.642536298e+00
2.652948464432e+00 3.625117049989e+00 -2.936204890602e+02 7.646154049e+00
2.652948464432e+00 4.237587160604e+00 -2.938831201320e+02 7.659182997e+00
2.652948464432e+00 4.953535208959e+00 -2.981406865424e+02 7.574591631e+00
2.652948464432e+00 5.790443980602e+00 -2.739860453766e+02 7.400863915e+00
2.652948464432e+00 6.768750009459e+00 -2.853696352593e+02 7.271887298e+00
