z_by_lambda_0 rho_by_lambda_0 rel_err_db_tm rel_err_db_te abs_ref_tm abs_ref_te
1.086957e+00 4.489251e+02 -3.364390e+01 -6.458782e+01 5.797833e-06 5.873954e-06
1.086957e+00 5.130326e+02 -3.354632e+01 -6.449704e+01 5.085826e-06 5.144202e-06
1.086957e+00 5.862947e+02 -3.346094e+01 -6.441756e+01 4.459886e-06 4.504645e-06
1.086957e+00 6.700188e+02 -3.338624e+01 -6.434805e+01 3.909932e-06 3.944245e-06
1.086957e+00 7.656988e+02 -3.332088e+01 -6.428719e+01 3.426988e-06 3.453288e-06
1.086957e+00 8.750422e+02 -3.326370e+01 -6.423402e+01 3.003077e-06 3.023234e-06
1.086957e+00 1.000000e+03 -3.321367e+01 -6.418751e+01 2.631130e-06 2.646576e-06

1.449275e+00 1.000000e-01 -1.363584e+02 -1.540647e+02 2.947267e-04 2.894178e-04
1.449275e+00 1.142802e-01 -1.365772e+02 -1.543087e+02 2.945690e-04 2.894291e-04
1.449275e+00 1.305997e-01 -1.368618e+02 -1.546266e+02 2.943633e-04 2.894439e-04
1.449275e+00 1.492496e-01 -1.372307e+02 -1.550392e+02 2.940950e-04 2.894632e-04
1.449275e+00 1.705627e-01 -1.377058e+02 -1.555713e+02 2.937451e-04 2.894883e-04
1.449275e+00 1.949194e-01 -1.383090e+02 -1.562477e+02 2.932891e-04 2.895209e-04
1.449275e+00 2.227543e-01 -1.390525e+02 -1.570809e+02 2.926951e-04 2.895633e-04
1.449275e+00 2.545641e-01 -1.399099e+02 -1.580346e+02 2.919220e-04 2.896182e-04
1.449275e+00 2.909163e-01 -1.407488e+02 -1.589408e+02 2.909168e-04 2.896892e-04
1.449275e+00 3.324598e-01 -1.412452e+02 -1.594137e+02 2.896117e-04 2.897808e-04
1.449275e+00 3.799357e-01 -1.409961e+02 -1.590583e+02 2.879201e-04 2.898985e-04
1.449275e+00 4.341913e-01 -1.399825e+02 -1.579988e+02 2.857324e-04 2.900488e-04
1.449275e+00 4.961948e-01 -1.386513e+02 -1.567725e+02 2.829116e-04 2.902395e-04
1.449275e+00 5.670524e-01 -1.374259e+02 -1.557829e+02 2.792880e-04 2.904793e-04
1.449275e+00 6.480286e-01 -1.364525e+02 -1.551254e+02 2.746556e-04 2.907770e-04
1.449275e+00 7.405685e-01 -1.355836e+02 -1.545906e+02 2.687697e-04 2.911407e-04
1.449275e+00 8.463232e-01 -1.344689e+02 -1.538078e+02 2.613491e-04 2.915748e-04
1.449275e+00 9.671799e-01 -1.329284e+02 -1.527096e+02 2.520846e-04 2.920765e-04
1.449275e+00 1.105295e+00 -1.311576e+02 -1.516036e+02 2.406569e-04 2.926296e-04
1.449275e+00 1.263134e+00 -1.293048e+02 -1.506346e+02 2.267690e-04 2.931958e-04
1.449275e+00 1.443512e+00 -1.272956e+02 -1.497684e+02 2.101912e-04 2.937035e-04
1.449275e+00 1.649648e+00 -1.251493e+02 -1.491885e+02 1.908207e-04 2.940356e-04
1.449275e+00 1.885221e+00 -1.230090e+02 -1.492548e+02 1.687459e-04 2.940181e-04
1.449275e+00 2.154435e+00 -1.210473e+02 -1.505796e+02 1.443055e-04 2.934153e-04
1.449275e+00 2.462092e+00 -1.196167e+02 -1.533948e+02 1.181321e-04 2.919374e-04
1.449275e+00 2.813684e+00 -1.186445e+02 -1.475282e+02 9.118782e-05 2.892632e-04
1.449275e+00 3.215484e+00 -1.115405e+02 -1.390200e+02 6.487476e-05 2.850809e-04
1.449275e+00 3.674662e+00 -9.923467e+01 -1.322841e+02 4.163535e-05 2.791376e-04
1.449275e+00 4.199411e+00 -8.846062e+01 -1.265288e+02 2.770251e-05 2.712869e-04
1.449275e+00 4.799096e+00 -8.343932e+01 -1.213373e+02 3.178651e-05 2.615195e-04
1.449275e+00 5.484417e+00 -8.098715e+01 -1.165092e+02 4.541890e-05 2.499694e-04
1.449275e+00 6.267603e+00 -7.822763e+01 -1.119435e+02 5.927193e-05 2.368945e-04
1.449275e+00 7.162629e+00 -7.508326e+01 -1.075913e+02 7.076367e-05 2.226396e-04
1.449275e+00 8.185467e+00 -7.173459e+01 -1.034350e+02 7.931194e-05 2.075925e-04
1.449275e+00 9.354369e+00 -6.831910e+01 -9.947744e+01 8.493731e-05 1.921430e-04
1.449275e+00 1.069019e+01 -6.493657e+01 -9.573442e+01 8.790459e-05 1.766509e-04
1.449275e+00 1.221677e+01 -6.166358e+01 -9.222847e+01 8.858646e-05 1.614254e-04
1.449275e+00 1.396135e+01 -5.855972e+01 -8.898216e+01 8.739280e-05 1.467152e-04
1.449275e+00 1.595506e+01 -5.566848e+01 -8.601212e+01 8.472862e-05 1.327070e-04
1.449275e+00 1.823348e+01 -5.301689e+01 -8.332516e+01 8.096883e-05 1.195301e-04
1.449275e+00 2.083726e+01 -5.061628e+01 -8.091747e+01 7.644434e-05 1.072632e-04
1.449275e+00 2.381286e+01 -4.846502e+01 -7.877641e+01 7.143616e-05 9.594375e-05
1.449275e+00 2.721339e+01 -4.655215e+01 -7.688338e+01 6.617477e-05 8.557653e-05
1.449275e+00 3.109952e+01 -4.486099e+01 -7.521663e+01 6.084305e-05 7.614172e-05
1.449275e+00 3.554059e+01 -4.337204e+01 -7.375342e+01 5.558116e-05 6.760196e-05
1.449275e+00 4.061586e+01 -4.206493e+01 -7.247149e+01 5.049229e-05 5.990808e-05
1.449275e+00 4.641589e+01 -4.091979e+01 -7.134989e+01 4.564874e-05 5.300371e-05
1.449275e+00 5.304417e+01 -3.991791e+01 -7.036940e+01 4.109763e-05 4.682886e-05
1.449275e+00 6.061899e+01 -3.904215e+01 -6.951271e+01 3.686615e-05 4.132253e-05
1.449275e+00 6.927551e+01 -3.827706e+01 -6.876442e+01 3.296609e-05 3.642466e-05
1.449275e+00 7.916819e+01 -3.760887e+01 -6.811088e+01 2.939769e-05 3.207741e-05
1.449275e+00 9.047357e+01 -3.702539e+01 -6.754012e+01 2.615284e-05 2.822607e-05
1.449275e+00 1.033934e+02 -3.651590e+01 -6.704162e+01 2.321762e-05 2.481957e-05
1.449275e+00 1.181582e+02 -3.607100e+01 -6.660620e+01 2.057432e-05 2.181073e-05
1.449275e+00 1.350314e+02 -3.568247e+01 -6.622583e+01 1.820301e-05 1.915635e-05
1.449275e+00 1.543142e+02 -3.534312e+01 -6.589352e+01 1.608267e-05 1.681711e-05
1.449275e+00 1.763505e+02 -3.504669e+01 -6.560315e+01 1.419210e-05 1.475748e-05
1.449275e+00 2.015338e+02 -3.478772e+01 -6.534941e+01 1.251053e-05 1.294547e-05
1.449275e+00 2.303132e+02 -3.456144e+01 -6.512764e+01 1.101800e-05 1.135240e-05
1.449275e+00 2.632024e+02 -3.436370e+01 -6.493380e+01 9.695696e-06 9.952666e-06
1.449275e+00 3.007883e+02 -3.419087e+01 -6.476437e+01 8.526058e-06 8.723438e-06
1.449275e+00 3.437414e+02 -3.403979e+01 -6.461625e+01 7.492889e-06 7.644439e-06
1.449275e+00 3.928284e+02 -3.390772e+01 -6.448675e+01 6.581362e-06 6.697683e-06
1.449275e+00 4.489251e+02 -3.379226e+01 -6.437355e+01 5.777995e-06 5.867249e-06
1.449275e+00 5.130326e+02 -3.369130e+01 -6.427458e+01 5.070598e-06 5.139066e-06
1.449275e+00 5.862947e+02 -3.360301e+01 -6.418806e+01 4.448200e-06 4.500711e-06
1.449275e+00 6.700188e+02 -3.352581e+01 -6.411243e+01 3.900968e-06 3.941232e-06
1.449275e+00 7.656988e+02 -3.345828e+01 -6.404633e+01 3.420112e-06 3.450980e-06
1.449275e+00 8.750422e+02 -3.339923e+01 -6.398857e+01 2.997805e-06 3.021466e-06
1.449275e+00 1.000000e+03 -3.334758e+01 -6.393812e+01 2.627088e-06 2.645222e-06

1.811594e+00 1.000000e-01 -1.429524e+02 -1.887836e+02 2.561061e-04 2.524480e-04
1.811594e+00 1.142802e-01 -1.431472e+02 -1.889243e+02 2.560016e-04 2.524554e-04
1.811594e+00 1.305997e-01 -1.434011e+02 -1.891033e+02 2.558652e-04 2.524652e-04
1.811594e+00 1.492496e-01 -1.437312e+02 -1.893281e+02 2.556872e-04 2.524779e-04
1.811594e+00 1.705627e-01 -1.441585e+02 -1.896046e+02 2.554549e-04 2.524945e-04
1.811594e+00 1.949194e-01 -1.447063e+02 -1.899329e+02 2.551522e-04 2.525161e-04
1.811594e+00 2.227543e-01 -1.453947e+02 -1.902980e+02 2.547575e-04 2.525441e-04
1.811594e+00 2.545641e-01 -1.462228e+02 -1.906526e+02 2.542434e-04 2.525805e-04
1.811594e+00 2.909163e-01 -1.471197e+02 -1.908940e+02 2.535743e-04 2.526277e-04
1.811594e+00 3.324598e-01 -1.478515e+02 -1.908568e+02 2.527043e-04 2.526888e-04
1.811594e+00 3.799357e-01 -1.479917e+02 -1.903763e+02 2.515746e-04 2.527675e-04
1.811594e+00 4.341913e-01 -1.472703e+02 -1.894182e+02 2.501103e-04 2.528686e-04
1.811594e+00 4.961948e-01 -1.459797e+02 -1.881196e+02 2.482165e-04 2.529978e-04
1.811594e+00 5.670524e-01 -1.446329e+02 -1.866645e+02 2.457742e-04 2.531617e-04
1.811594e+00 6.480286e-01 -1.435184e+02 -1.851488e+02 2.426364e-04 2.533677e-04
1.811594e+00 7.405685e-01 -1.426177e+02 -1.835362e+02 2.386242e-04 2.536235e-04
1.811594e+00 8.463232e-01 -1.416277e+02 -1.817036e+02 2.335252e-04 2.539359e-04
1.811594e+00 9.671799e-01 -1.402057e+02 -1.795596e+02 2.270947e-04 2.543087e-04
1.811594e+00 1.105295e+00 -1.383988e+02 -1.771177e+02 2.190630e-04 2.547394e-04
1.811594e+00 1.263134e+00 -1.364488e+02 -1.744270e+02 2.091512e-04 2.552139e-04
1.811594e+00 1.443512e+00 -1.343345e+02 -1.714989e+02 1.970980e-04 2.556991e-04
1.811594e+00 1.649648e+00 -1.319613e+02 -1.683441e+02 1.826995e-04 2.561333e-04
1.811594e+00 1.885221e+00 -1.294051e+02 -1.650009e+02 1.658594e-04 2.564150e-04
1.811594e+00 2.154435e+00 -1.267270e+02 -1.615146e+02 1.466454e-04 2.563943e-04
1.811594e+00 2.462092e+00 -1.239955e+02 -1.579315e+02 1.253394e-04 2.558676e-04
1.811594e+00 2.813684e+00 -1.212774e+02 -1.542951e+02 1.024734e-04 2.545842e-04
1.811594e+00 3.215484e+00 -1.180922e+02 -1.506377e+02 7.885411e-05 2.522661e-04
1.811594e+00 3.674662e+00 -1.116885e+02 -1.469795e+02 5.563947e-05 2.486425e-04
1.811594e+00 4.199411e+00 -1.008518e+02 -1.433332e+02 3.481480e-05 2.434923e-04
1.811594e+00 4.799096e+00 -8.970326e+01 -1.397081e+02 2.185267e-05 2.366859e-04
1.811594e+00 5.484417e+00 -8.463326e+01 -1.361127e+02 2.581243e-05 2.282118e-04
1.811594e+00 6.267603e+00 -8.213031e+01 -1.325579e+02 3.840996e-05 2.181826e-04
1.811594e+00 7.162629e+00 -7.908841e+01 -1.290593e+02 5.090145e-05 2.068195e-04
1.811594e+00 8.185467e+00 -7.560824e+01 -1.256380e+02 6.117747e-05 1.944204e-04
1.811594e+00 9.354369e+00 -7.193766e+01 -1.223207e+02 6.880716e-05 1.813218e-04
1.811594e+00 1.069019e+01 -6.824345e+01 -1.191382e+02 7.384076e-05 1.678633e-04
1.811594e+00 1.221677e+01 -6.464114e+01 -1.161224e+02 7.652439e-05 1.543590e-04
1.811594e+00 1.396135e+01 -6.121500e+01 -1.133024e+02 7.719147e-05 1.410797e-04
1.811594e+00 1.595506e+01 -5.802498e+01 -1.107004e+02 7.620478e-05 1.282437e-04
1.811594e+00 1.823348e+01 -5.510824e+01 -1.083289e+02 7.392136e-05 1.160153e-04
1.811594e+00 2.083726e+01 -5.248087e+01 -1.061901e+02 7.067111e-05 1.045084e-04
1.811594e+00 2.381286e+01 -5.014163e+01 -1.042778e+02 6.674501e-05 9.379312e-05
1.811594e+00 2.721339e+01 -4.807700e+01 -1.025793e+02 6.239002e-05 8.390295e-05
1.811594e+00 3.109952e+01 -4.626615e+01 -1.010781e+02 5.780874e-05 7.484283e-05
1.811594e+00 3.554059e+01 -4.468479e+01 -9.975605e+01 5.316195e-05 6.659608e-05
1.811594e+00 4.061586e+01 -4.330788e+01 -9.859487e+01 4.857292e-05 5.913051e-05
1.811594e+00 4.641589e+01 -4.211121e+01 -9.757679e+01 4.413248e-05 5.240354e-05
1.811594e+00 5.304417e+01 -4.107231e+01 -9.668529e+01 3.990437e-05 4.636619e-05
1.811594e+00 6.061899e+01 -4.017087e+01 -9.590528e+01 3.593023e-05 4.096623e-05
1.811594e+00 6.927551e+01 -3.938881e+01 -9.522319e+01 3.223416e-05 3.615050e-05
1.811594e+00 7.916819e+01 -3.871023e+01 -9.462693e+01 2.882677e-05 3.186661e-05
1.811594e+00 9.047357e+01 -3.812126e+01 -9.410581e+01 2.570852e-05 2.806409e-05
1.811594e+00 1.033934e+02 -3.760985e+01 -9.365041e+01 2.287253e-05 2.469517e-05
1.811594e+00 1.181582e+02 -3.716556e+01 -9.325244e+01 2.030677e-05 2.171523e-05
1.811594e+00 1.350314e+02 -3.677938e+01 -9.290471e+01 1.799589e-05 1.908306e-05
1.811594e+00 1.543142e+02 -3.644351e+01 -9.260081e+01 1.592255e-05 1.676088e-05
1.811594e+00 1.763505e+02 -3.615126e+01 -9.233524e+01 1.406847e-05 1.471435e-05
1.811594e+00 2.015338e+02 -3.589681e+01 -9.210317e+01 1.241516e-05 1.291240e-05
1.811594e+00 2.303132e+02 -3.567518e+01 -9.190037e+01 1.094451e-05 1.132705e-05
1.811594e+00 2.632024e+02 -3.548204e+01 -9.172312e+01 9.639103e-06 9.933233e-06
1.811594e+00 3.007883e+02 -3.531365e+01 -9.156830e+01 8.482510e-06 8.708545e-06
1.811594e+00 3.437414e+02 -3.516679e+01 -9.143307e+01 7.459400e-06 7.633026e-06
1.811594e+00 3.928284e+02 -3.503866e+01 -9.131493e+01 6.555622e-06 6.688938e-06
1.811594e+00 4.489251e+02 -3.492683e+01 -9.121176e+01 5.758220e-06 5.860549e-06
1.811594e+00 5.130326e+02 -3.482920e+01 -9.112173e+01 5.055413e-06 5.133933e-06
1.811594e+00 5.862947e+02 -3.474394e+01 -9.104320e+01 4.436543e-06 4.496779e-06
1.811594e+00 6.700188e+02 -3.466948e+01 -9.097478e+01 3.892022e-06 3.938220e-06
1.811594e+00 7.656988e+02 -3.460442e+01 -9.091514e+01 3.413249e-06 3.448673e-06
1.811594e+00 8.750422e+02 -3.454758e+01 -9.086330e+01 2.992541e-06 3.019699e-06
1.811594e+00 1.000000e+03 -3.449790e+01 -9.081840e+01 2.623051e-06 2.643869e-06

2.173913e+00 1.000000e-01 -1.488207e+02 -1.982460e+02 2.264746e-04 2.238327e-04
2.173913e+00 1.142802e-01 -1.489974e+02 -1.983763e+02 2.264018e-04 2.238379e-04
2.173913e+00 1.305997e-01 -1.492281e+02 -1.985433e+02 2.263067e-04 2.238446e-04
2.173913e+00 1.492496e-01 -1.495287e+02 -1.987550e+02 2.261827e-04 2.238535e-04
2.173913e+00 1.705627e-01 -1.499193e+02 -1.990208e+02 2.260208e-04 2.238650e-04
2.173913e+00 1.949194e-01 -1.504236e+02 -1.993457e+02 2.258097e-04 2.238800e-04
2.173913e+00 2.227543e-01 -1.510661e+02 -1.997261e+02 2.255344e-04 2.238995e-04
2.173913e+00 2.545641e-01 -1.518607e+02 -2.001362e+02 2.251756e-04 2.239249e-04
2.173913e+00 2.909163e-01 -1.527769e+02 -2.005050e+02 2.247083e-04 2.239578e-04
2.173913e+00 3.324598e-01 -1.536598e+02 -2.006890e+02 2.241000e-04 2.240005e-04
2.173913e+00 3.799357e-01 -1.541304e+02 -2.004907e+02 2.233093e-04 2.240557e-04
2.173913e+00 4.341913e-01 -1.537539e+02 -1.997775e+02 2.222826e-04 2.241268e-04
2.173913e+00 4.961948e-01 -1.525922e+02 -1.986124e+02 2.209521e-04 2.242182e-04
2.173913e+00 5.670524e-01 -1.511763e+02 -1.971990e+02 2.192317e-04 2.243348e-04
2.173913e+00 6.480286e-01 -1.499303e+02 -1.957063e+02 2.170138e-04 2.244825e-04
2.173913e+00 7.405685e-01 -1.489621e+02 -1.941654e+02 2.141653e-04 2.246681e-04
2.173913e+00 8.463232e-01 -1.480614e+02 -1.924711e+02 2.105249e-04 2.248980e-04
2.173913e+00 9.671799e-01 -1.468132e+02 -1.904775e+02 2.059012e-04 2.251782e-04
2.173913e+00 1.105295e+00 -1.450647e+02 -1.881368e+02 2.000747e-04 2.255114e-04
2.173913e+00 1.263134e+00 -1.430738e+02 -1.854998e+02 1.928046e-04 2.258945e-04
2.173913e+00 1.443512e+00 -1.409422e+02 -1.825942e+02 1.838434e-04 2.263136e-04
2.173913e+00 1.649648e+00 -1.385181e+02 -1.794085e+02 1.729620e-04 2.267369e-04
2.173913e+00 1.885221e+00 -1.358026e+02 -1.759587e+02 1.599854e-04 2.271066e-04
2.173913e+00 2.154435e+00 -1.328592e+02 -1.722817e+02 1.448387e-04 2.273290e-04
2.173913e+00 2.462092e+00 -1.296846e+02 -1.684157e+02 1.275952e-04 2.272664e-04
2.173913e+00 2.813684e+00 -1.263109e+02 -1.644056e+02 1.085205e-04 2.267344e-04
2.173913e+00 3.215484e+00 -1.226645e+02 -1.602952e+02 8.809985e-05 2.255081e-04
2.173913e+00 3.674662e+00 -1.181980e+02 -1.561230e+02 6.705634e-05 2.233411e-04
2.173913e+00 4.199411e+00 -1.111968e+02 -1.519207e+02 4.641735e-05 2.199968e-04
2.173913e+00 4.799096e+00 -1.006406e+02 -1.477141e+02 2.799103e-05 2.152867e-04
2.173913e+00 5.484417e+00 -8.957962e+01 -1.435252e+02 1.734293e-05 2.091055e-04
2.173913e+00 6.267603e+00 -8.530467e+01 -1.393755e+02 2.281412e-05 2.014537e-04
2.173913e+00 7.162629e+00 -8.271758e+01 -1.352884e+02 3.466006e-05 1.924409e-04
2.173913e+00 8.185467e+00 -7.935949e+01 -1.312913e+02 4.580836e-05 1.822703e-04
2.173913e+00 9.354369e+00 -7.556416e+01 -1.274164e+02 5.481039e-05 1.712101e-04
2.173913e+00 1.069019e+01 -7.162591e+01 -1.236996e+02 6.140871e-05 1.595596e-04
2.173913e+00 1.221677e+01 -6.772902e+01 -1.201783e+02 6.569561e-05 1.476181e-04
2.173913e+00 1.396135e+01 -6.399700e+01 -1.168869e+02 6.791113e-05 1.356608e-04
2.173913e+00 1.595506e+01 -6.051434e+01 -1.138524e+02 6.836109e-05 1.239231e-04
2.173913e+00 1.823348e+01 -5.733354e+01 -1.110903e+02 6.737108e-05 1.125941e-04
2.173913e+00 2.083726e+01 -5.447872e+01 -1.086040e+02 6.525798e-05 1.018148e-04
2.173913e+00 2.381286e+01 -5.195087e+01 -1.063858e+02 6.231249e-05 9.168226e-05
2.173913e+00 2.721339e+01 -4.973474e+01 -1.044202e+02 5.878963e-05 8.225521e-05
2.173913e+00 3.109952e+01 -4.780557e+01 -1.026872e+02 5.490494e-05 7.356072e-05
2.173913e+00 3.554059e+01 -4.613422e+01 -1.011647e+02 5.083458e-05 6.560110e-05
2.173913e+00 4.061586e+01 -4.469071e+01 -9.983035e+01 4.671780e-05 5.836004e-05
2.173913e+00 4.641589e+01 -4.344629e+01 -9.866291e+01 4.266096e-05 5.180798e-05
2.173913e+00 5.304417e+01 -4.237450e+01 -9.764254e+01 3.874212e-05 4.590652e-05
2.173913e+00 6.061899e+01 -4.145166e+01 -9.675132e+01 3.501570e-05 4.061189e-05
2.173913e+00 6.927551e+01 -4.065694e+01 -9.597315e+01 3.151695e-05 3.587763e-05
2.173913e+00 7.916819e+01 -3.997220e+01 -9.529369e+01 2.826595e-05 3.165666e-05
2.173913e+00 9.047357e+01 -3.938180e+01 -9.470080e+01 2.527112e-05 2.790266e-05
2.173913e+00 1.033934e+02 -3.887231e+01 -9.418315e+01 2.253215e-05 2.457113e-05
2.173913e+00 1.181582e+02 -3.843223e+01 -9.373121e+01 2.004242e-05 2.161997e-05
2.173913e+00 1.350314e+02 -3.805172e+01 -9.333637e+01 1.779095e-05 1.900992e-05
2.173913e+00 1.543142e+02 -3.772239e+01 -9.299171e+01 1.576391e-05 1.670476e-05
2.173913e+00 1.763505e+02 -3.743710e+01 -9.269119e+01 1.394583e-05 1.467130e-05
2.173913e+00 2.015338e+02 -3.718971e+01 -9.242819e+01 1.232047e-05 1.287938e-05
2.173913e+00 2.303132e+02 -3.697502e+01 -9.219847e+01 1.087147e-05 1.130173e-05
2.173913e+00 2.632024e+02 -3.678853e+01 -9.199809e+01 9.582818e-06 9.913821e-06
2.173913e+00 3.007883e+02 -3.662643e+01 -9.182295e+01 8.439170e-06 8.693665e-06
2.173913e+00 3.437414e+02 -3.648543e+01 -9.166996e+01 7.426051e-06 7.621621e-06
2.173913e+00 3.928284e+02 -3.636269e+01 -9.153629e+01 6.529976e-06 6.680198e-06
2.173913e+00 4.489251e+02 -3.625580e+01 -9.141981e+01 5.738509e-06 5.853853e-06
2.173913e+00 5.130326e+02 -3.616266e+01 -9.131788e+01 5.040270e-06 5.128803e-06
2.173913e+00 5.862947e+02 -3.608146e+01 -9.122909e+01 4.424915e-06 4.492848e-06
2.173913e+00 6.700188e+02 -3.601063e+01 -9.115199e+01 3.883096e-06 3.935209e-06
2.173913e+00 7.656988e+02 -3.594884e+01 -9.108407e+01 3.406399e-06 3.446367e-06
2.173913e+00 8.750422e+02 -3.589492e+01 -9.102592e+01 2.987286e-06 3.017932e-06
2.173913e+00 1.000000e+03 -3.584784e+01 -9.097508e+01 2.619020e-06 2.642516e-06

2.536232e+00 1.000000e-01 -1.540622e+02 -2.064905e+02 2.030123e-04 2.010324e-04
2.536232e+00 1.142802e-01 -1.542246e+02 -2.066130e+02 2.029596e-04 2.010362e-04
2.536232e+00 1.305997e-01 -1.544368e+02 -2.067703e+02 2.028907e-04 2.010411e-04
2.536232e+00 1.492496e-01 -1.547140e+02 -2.069720e+02 2.028009e-04 2.010475e-04
2.536232e+00 1.705627e-01 -1.550752e+02 -2.072282e+02 2.026836e-04 2.010558e-04
2.536232e+00 1.949194e-01 -1.555442e+02 -2.075472e+02 2.025306e-04 2.010666e-04
2.536232e+00 2.227543e-01 -1.561477e+02 -2.079344e+02 2.023311e-04 2.010808e-04
2.536232e+00 2.545641e-01 -1.569089e+02 -2.083785e+02 2.020709e-04 2.010991e-04
2.536232e+00 2.909163e-01 -1.578247e+02 -2.088355e+02 2.017318e-04 2.011230e-04
2.536232e+00 3.324598e-01 -1.588026e+02 -2.091927e+02 2.012903e-04 2.011540e-04
2.536232e+00 3.799357e-01 -1.595410e+02 -2.092533e+02 2.007157e-04 2.011942e-04
2.536232e+00 4.341913e-01 -1.595320e+02 -2.088102e+02 1.999688e-04 2.012461e-04
2.536232e+00 4.961948e-01 -1.585797e+02 -2.078213e+02 1.989995e-04 2.013130e-04
2.536232e+00 5.670524e-01 -1.571458e+02 -2.064725e+02 1.977437e-04 2.013987e-04
2.536232e+00 6.480286e-01 -1.557800e+02 -2.049943e+02 1.961207e-04 2.015080e-04
2.536232e+00 7.405685e-01 -1.547193e+02 -2.034966e+02 1.940298e-04 2.016462e-04
2.536232e+00 8.463232e-01 -1.538625e+02 -2.019200e+02 1.913467e-04 2.018194e-04
2.536232e+00 9.671799e-01 -1.528014e+02 -2.000942e+02 1.879212e-04 2.020334e-04
2.536232e+00 1.105295e+00 -1.511883e+02 -1.978955e+02 1.835764e-04 2.022929e-04
2.536232e+00 1.263134e+00 -1.491981e+02 -1.953484e+02 1.781107e-04 2.025997e-04
2.536232e+00 1.443512e+00 -1.470768e+02 -1.925097e+02 1.713051e-04 2.029493e-04
2.536232e+00 1.649648e+00 -1.446913e+02 -1.893649e+02 1.629382e-04 2.033266e-04
2.536232e+00 1.885221e+00 -1.419381e+02 -1.859003e+02 1.528103e-04 2.036990e-04
2.536232e+00 2.154435e+00 -1.388993e+02 -1.821428e+02 1.407776e-04 2.040088e-04
2.536232e+00 2.462092e+00 -1.355551e+02 -1.781222e+02 1.267935e-04 2.041647e-04
2.536232e+00 2.813684e+00 -1.319079e+02 -1.738757e+02 1.109527e-04 2.040351e-04
2.536232e+00 3.215484e+00 -1.279431e+02 -1.694489e+02 9.352658e-05 2.034467e-04
2.536232e+00 3.674662e+00 -1.235094e+02 -1.648881e+02 7.498427e-05 2.021926e-04
2.536232e+00 4.199411e+00 -1.180208e+02 -1.602377e+02 5.600527e-05 2.000514e-04
2.536232e+00 4.799096e+00 -1.101574e+02 -1.555380e+02 3.755442e-05 1.968168e-04
2.536232e+00 5.484417e+00 -9.914317e+01 -1.508253e+02 2.147762e-05 1.923322e-04
2.536232e+00 6.267603e+00 -8.872846e+01 -1.461336e+02 1.428622e-05 1.865207e-04
2.536232e+00 7.162629e+00 -8.564004e+01 -1.414967e+02 2.183332e-05 1.794019e-04
2.536232e+00 8.185467e+00 -8.278413e+01 -1.369507e+02 3.287433e-05 1.710917e-04
2.536232e+00 9.354369e+00 -7.906939e+01 -1.325351e+02 4.268920e-05 1.617858e-04
2.536232e+00 1.069019e+01 -7.498474e+01 -1.282929e+02 5.042570e-05 1.517324e-04
2.536232e+00 1.221677e+01 -7.083820e+01 -1.242683e+02 5.597470e-05 1.412018e-04
2.536232e+00 1.396135e+01 -6.681700e+01 -1.205027e+02 5.946731e-05 1.304599e-04
2.536232e+00 1.595506e+01 -6.304209e+01 -1.170295e+02 6.114140e-05 1.197475e-04
2.536232e+00 1.823348e+01 -5.958812e+01 -1.138691e+02 6.128111e-05 1.092684e-04
2.536232e+00 2.083726e+01 -5.649146e+01 -1.110269e+02 6.018098e-05 9.918369e-05
2.536232e+00 2.381286e+01 -5.375783e+01 -1.084950e+02 5.812317e-05 8.961223e-05
2.536232e+00 2.721339e+01 -5.137154e+01 -1.062556e+02 5.536374e-05 8.063404e-05
2.536232e+00 3.109952e+01 -4.930447e+01 -1.042851e+02 5.212543e-05 7.229587e-05
2.536232e+00 3.554059e+01 -4.752289e+01 -1.025575e+02 4.859512e-05 6.461732e-05
2.536232e+00 4.061586e+01 -4.599206e+01 -1.010464e+02 4.492449e-05 5.759684e-05
2.536232e+00 4.641589e+01 -4.467881e+01 -9.972677e+01 4.123267e-05 5.121716e-05
2.536232e+00 5.304417e+01 -4.355287e+01 -9.857531e+01 3.760995e-05 4.544994e-05
2.536232e+00 6.061899e+01 -4.258741e+01 -9.757112e+01 3.412202e-05 4.025955e-05
2.536232e+00 6.927551e+01 -4.175904e+01 -9.669555e+01 3.081412e-05 3.560607e-05
2.536232e+00 7.916819e+01 -4.104761e+01 -9.593212e+01 2.771502e-05 3.144756e-05
2.536232e+00 9.047357e+01 -4.043590e+01 -9.526647e+01 2.484049e-05 2.774180e-05
2.536232e+00 1.033934e+02 -3.990927e+01 -9.468591e+01 2.219641e-05 2.444746e-05
2.536232e+00 1.181582e+02 -3.945529e+01 -9.417950e+01 1.978124e-05 2.152494e-05
2.536232e+00 1.350314e+02 -3.906341e+01 -9.373764e+01 1.758816e-05 1.893695e-05
2.536232e+00 1.543142e+02 -3.872472e+01 -9.335207e+01 1.560673e-05 1.664874e-05
2.536232e+00 1.763505e+02 -3.843163e+01 -9.301557e+01 1.382419e-05 1.462831e-05
2.536232e+00 2.015338e+02 -3.817772e+01 -9.272178e+01 1.222645e-05 1.284640e-05
2.536232e+00 2.303132e+02 -3.795751e+01 -9.246527e+01 1.079889e-05 1.127644e-05
2.536232e+00 2.632024e+02 -3.776635e+01 -9.224133e+01 9.526840e-06 9.894428e-06
2.536232e+00 3.007883e+02 -3.760027e+01 -9.204577e+01 8.396037e-06 8.678798e-06
